# VTMBMS Block Statistics
# Sequence size: [416x 240]
# Block Statistic Type: PredMode; Integer; [0, 4]
# Block Statistic Type: Depth; Integer; [0, 7]
# Block Statistic Type: QT_Depth; Integer; [0, 7]
# Block Statistic Type: BT_Depth; Integer; [0, 7]
# Block Statistic Type: MT_Depth; Integer; [0, 7]
# Block Statistic Type: ChromaQPAdj; Integer; [-10, 10]
# Block Statistic Type: QP; Integer; [0, 51]
# Block Statistic Type: SplitSeries; Integer; [0, 18446744073709551615]
# Block Statistic Type: TransQuantBypassFlag; Flag; 
# Block Statistic Type: TransformSkipFlag_Y; Integer; 
# Block Statistic Type: BDPCM; Flag; 
# Block Statistic Type: TileIdx; Integer; 
# Block Statistic Type: IndependentSliceIdx; Integer; 
# Block Statistic Type: LFNSTIdx; Integer; [0, 3]
# Block Statistic Type: JointCbCr; Flag; 
# Block Statistic Type: CompAlphaCb; Integer; 
# Block Statistic Type: CompAlphaCr; Integer; 
# Block Statistic Type: RDPCM_Y; Integer; [0, 3]
# Block Statistic Type: RDPCM_Cb; Integer; [0, 3]
# Block Statistic Type: RDPCM_Cr; Integer; [0, 3]
# Block Statistic Type: Luma_IntraMode; Integer; [0, 70]
# Block Statistic Type: Chroma_IntraMode; Integer; [0, 70]
# Block Statistic Type: MultiRefIdx; Integer; [0, 1]
# Block Statistic Type: MIPFlag; Flag; 
# Block Statistic Type: ISPMode; Integer; [0, 3]
# Block Statistic Type: SkipFlag; Flag; 
# Block Statistic Type: RootCbf; Flag; 
# Block Statistic Type: SbtIdx; Integer; [0, 5]
# Block Statistic Type: SbtPos; Integer; [0, 2]
# Block Statistic Type: Cbf_Y; Flag; 
# Block Statistic Type: Cbf_Cb; Flag; 
# Block Statistic Type: Cbf_Cr; Flag; 
# Block Statistic Type: IMVMode; Integer; [0, 2]
# Block Statistic Type: InterDir; Integer; [1, 3]
# Block Statistic Type: MergeFlag; Flag; 
# Block Statistic Type: RegularMergeFlag; Flag; 
# Block Statistic Type: MergeIdx; Integer; [0, 7]
# Block Statistic Type: MergeType; Integer; [0, 2]
# Block Statistic Type: MVPIdxL0; Integer; [0, 1]
# Block Statistic Type: MVPIdxL1; Integer; [0, 1]
# Block Statistic Type: MVL0; Vector; Scale: 4
# Block Statistic Type: MVL1; Vector; Scale: 4
# Block Statistic Type: MVDL0; Vector; Scale: 4
# Block Statistic Type: MVDL1; Vector; Scale: 4
# Block Statistic Type: MotionBufL0; Vector; Scale: 16
# Block Statistic Type: MotionBufL1; Vector; Scale: 16
# Block Statistic Type: RefIdxL0; Integer; [0, 4]
# Block Statistic Type: RefIdxL1; Integer; [0, 4]
# Block Statistic Type: AffineFlag; Flag; 
# Block Statistic Type: AffineMVL0; AffineTFVectors; Scale: 4
# Block Statistic Type: AffineMVL1; AffineTFVectors; Scale: 4
# Block Statistic Type: AffineType; Flag; 
# Block Statistic Type: MMVDSkipFlag; Flag; 
# Block Statistic Type: MMVDMergeFlag; Flag; 
# Block Statistic Type: MMVDMergeIdx; Integer; [0, 1]
# Block Statistic Type: MHIntraFlag; Flag; 
# Block Statistic Type: SMVDFlag; Flag; 
# Block Statistic Type: TrianglePartitioning; Line; 
# Block Statistic Type: TriangleMVL0; VectorPolygon; Scale: 4
# Block Statistic Type: TriangleMVL1; VectorPolygon; Scale: 4
# Block Statistic Type: GBIIndex; Integer; [0, 4]
# Block Statistic Type: Depth_Chroma; Integer; [0, 10]
# Block Statistic Type: QT_Depth_Chroma; Integer; [0, 10]
# Block Statistic Type: BT_Depth_Chroma; Integer; [0, 10]
# Block Statistic Type: MT_Depth_Chroma; Integer; [0, 10]
# Block Statistic Type: ChromaQPAdj_Chroma; Integer; [-10, 10]
# Block Statistic Type: QP_Chroma; Integer; [0, 51]
# Block Statistic Type: SplitSeries_Chroma; Integer; [0, 18446744073709551615]
# Block Statistic Type: TransQuantBypassFlag_Chroma; Flag; 
BlockStat;0;   0;  24;32; 8;BT_Depth;2
BlockStat;0;   0;  24;32; 8;MT_Depth;2
BlockStat;0;   0;  24;32; 8;ChromaQPAdj;0
BlockStat;0;   0;  24;32; 8;QP;29
BlockStat;0;   0;  24;32; 8;SplitSeries;67617
BlockStat;0;   0;  24;32; 8;PredMode;1
BlockStat;0;   0;  24;32; 8;Luma_IntraMode;0
BlockStat;0;   0;  24;32; 8;MultiRefIdx;0
BlockStat;0;   0;  24;32; 8;Cbf_Y;1
BlockStat;0;   0;  24;32; 8;TransformSkipFlag_Y;0
BlockStat;0;  32;   0; 8;32;Depth;4
BlockStat;0;  32;   0; 8;32;QT_Depth;2
BlockStat;0;  32;   0; 8;32;BT_Depth;2
BlockStat;0;  32;   0; 8;32;MT_Depth;2
BlockStat;0;  32;   0; 8;32;ChromaQPAdj;0
BlockStat;0;  32;   0; 8;32;QP;29
BlockStat;0;  32;   0; 8;32;SplitSeries;101409
BlockStat;0;  32;   0; 8;32;PredMode;1
BlockStat;0;  32;   0; 8;32;Luma_IntraMode;23
BlockStat;0;  32;   0; 8;32;MultiRefIdx;0
BlockStat;0;  32;   0; 8; 8;Cbf_Y;2
BlockStat;0;  32;   0; 8; 8;TransformSkipFlag_Y;0
BlockStat;0;  32;   8; 8; 8;Cbf_Y;2
BlockStat;0;  32;   8; 8; 8;TransformSkipFlag_Y;0
BlockStat;0;  32;  16; 8; 8;Cbf_Y;2
BlockStat;0;  32;  16; 8; 8;TransformSkipFlag_Y;0
BlockStat;0;  32;  24; 8; 8;Cbf_Y;0
BlockStat;0;  32;  24; 8; 8;TransformSkipFlag_Y;0
BlockStat;0;  40;   0; 4;32;Depth;5
BlockStat;0;  40;   0; 4;32;QT_Depth;2
BlockStat;0;  40;   0; 4;32;BT_Depth;3
BlockStat;0;  40;   0; 4;32;MT_Depth;3
BlockStat;0;  40;   0; 4;32;ChromaQPAdj;0
BlockStat;0;  40;   0; 4;32;QP;29
BlockStat;0;  40;   0; 4;32;SplitSeries;3247137
BlockStat;0;  40;   0; 4;32;PredMode;1
BlockStat;0;  40;   0; 4;32;Luma_IntraMode;0
BlockStat;0;  40;   0; 4;32;MultiRefIdx;0
BlockStat;0;  40;   0; 1;32;Cbf_Y;2
BlockStat;0;  40;   0; 1;32;TransformSkipFlag_Y;0
BlockStat;0;  41;   0; 1;32;Cbf_Y;2
BlockStat;0;  41;   0; 1;32;TransformSkipFlag_Y;0
BlockStat;0;  42;   0; 1;32;Cbf_Y;2
BlockStat;0;  42;   0; 1;32;TransformSkipFlag_Y;0
BlockStat;0;  43;   0; 1;32;Cbf_Y;2
BlockStat;0;  43;   0; 1;32;TransformSkipFlag_Y;0
BlockStat;0;  44;   0; 4;32;Depth;5
BlockStat;0;  44;   0; 4;32;QT_Depth;2
BlockStat;0;  44;   0; 4;32;BT_Depth;3
BlockStat;0;  44;   0; 4;32;MT_Depth;3
BlockStat;0;  44;   0; 4;32;ChromaQPAdj;0
BlockStat;0;  44;   0; 4;32;QP;29
BlockStat;0;  44;   0; 4;32;SplitSeries;3247137
BlockStat;0;  44;   0; 4;32;PredMode;1
BlockStat;0;  44;   0; 4;32;Luma_IntraMode;0
BlockStat;0;  44;   0; 4;32;MultiRefIdx;0
BlockStat;0;  44;   0; 4; 8;Cbf_Y;2
BlockStat;0;  44;   0; 4; 8;TransformSkipFlag_Y;0
BlockStat;0;  44;   8; 4; 8;Cbf_Y;2
BlockStat;0;  44;   8; 4; 8;TransformSkipFlag_Y;0
BlockStat;0;  44;  16; 4; 8;Cbf_Y;2
BlockStat;0;  44;  16; 4; 8;TransformSkipFlag_Y;0
BlockStat;0;  44;  24; 4; 8;Cbf_Y;2
BlockStat;0;  44;  24; 4; 8;TransformSkipFlag_Y;0
BlockStat;0;  48;   0;16;32;Depth;3
BlockStat;0;  48;   0;16;32;QT_Depth;2
BlockStat;0;  48;   0;16;32;BT_Depth;1
BlockStat;0;  48;   0;16;32;MT_Depth;1
BlockStat;0;  48;   0;16;32;ChromaQPAdj;0
BlockStat;0;  48;   0;16;32;QP;29
BlockStat;0;  48;   0;16;32;SplitSeries;3105
BlockStat;0;  48;   0;16;32;PredMode;1
BlockStat;0;  48;   0;16;32;Luma_IntraMode;0
BlockStat;0;  48;   0;16;32;MultiRefIdx;0
BlockStat;0;  48;   0;16;32;Cbf_Y;1
BlockStat;0;  48;   0;16;32;TransformSkipFlag_Y;0
BlockStat;0;   0;  32;32; 4;Depth;5
BlockStat;0;   0;  32;32; 4;QT_Depth;2
BlockStat;0;   0;  32;32; 4;BT_Depth;3
BlockStat;0;   0;  32;32; 4;MT_Depth;3
BlockStat;0;   0;  32;32; 4;ChromaQPAdj;0
BlockStat;0;   0;  32;32; 4;QP;29
BlockStat;0;   0;  32;32; 4;SplitSeries;2164769
BlockStat;0;   0;  32;32; 4;PredMode;1
BlockStat;0;   0;  32;32; 4;Luma_IntraMode;1
BlockStat;0;   0;  32;32; 4;MultiRefIdx;0
BlockStat;0;   0;  32;32; 4;Cbf_Y;1
BlockStat;0;   0;  32;32; 4;TransformSkipFlag_Y;1
BlockStat;0;   0;  36;32; 4;Depth;5
BlockStat;0;   0;  36;32; 4;QT_Depth;2
BlockStat;0;   0;  36;32; 4;BT_Depth;3
BlockStat;0;   0;  36;32; 4;MT_Depth;3
BlockStat;0;   0;  36;32; 4;ChromaQPAdj;0
BlockStat;0;   0;  36;32; 4;QP;29
BlockStat;0;   0;  36;32; 4;SplitSeries;2164769
BlockStat;0;   0;  36;32; 4;PredMode;1
BlockStat;0;   0;  36;32; 4;Luma_IntraMode;0
BlockStat;0;   0;  36;32; 4;MultiRefIdx;0
BlockStat;0;   0;  36;32; 4;Cbf_Y;1
BlockStat;0;   0;  36;32; 4;TransformSkipFlag_Y;0
BlockStat;0;   0;  40; 8; 8;Depth;5
BlockStat;0;   0;  40; 8; 8;QT_Depth;2
BlockStat;0;   0;  40; 8; 8;BT_Depth;4
BlockStat;0;   0;  40; 8; 8;MT_Depth;3
BlockStat;0;   0;  40; 8; 8;ChromaQPAdj;0
BlockStat;0;   0;  40; 8; 8;QP;29
BlockStat;0;   0;  40; 8; 8;SplitSeries;5310497
BlockStat;0;   0;  40; 8; 8;PredMode;1
BlockStat;0;   0;  40; 8; 8;Luma_IntraMode;1
BlockStat;0;   0;  40; 8; 8;MultiRefIdx;1
BlockStat;0;   0;  40; 8; 8;Cbf_Y;1
BlockStat;0;   0;  40; 8; 8;TransformSkipFlag_Y;0
BlockStat;0;   8;  40;16; 8;Depth;5
BlockStat;0;   8;  40;16; 8;QT_Depth;2
BlockStat;0;   8;  40;16; 8;BT_Depth;3
BlockStat;0;   8;  40;16; 8;MT_Depth;3
BlockStat;0;   8;  40;16; 8;ChromaQPAdj;0
BlockStat;0;   8;  40;16; 8;QP;29
BlockStat;0;   8;  40;16; 8;SplitSeries;5310497
BlockStat;0;   8;  40;16; 8;PredMode;1
BlockStat;0;   8;  40;16; 8;Luma_IntraMode;21
BlockStat;0;   8;  40;16; 8;MultiRefIdx;0
BlockStat;0;   8;  40;16; 2;Cbf_Y;2
BlockStat;0;   8;  40;16; 2;TransformSkipFlag_Y;0
BlockStat;0;   8;  42;16; 2;Cbf_Y;2
BlockStat;0;   8;  42;16; 2;TransformSkipFlag_Y;0
BlockStat;0;   8;  44;16; 2;Cbf_Y;0
BlockStat;0;   8;  44;16; 2;TransformSkipFlag_Y;0
BlockStat;0;   8;  46;16; 2;Cbf_Y;2
BlockStat;0;   8;  46;16; 2;TransformSkipFlag_Y;0
BlockStat;0;  24;  40; 8; 8;Depth;5
BlockStat;0;  24;  40; 8; 8;QT_Depth;2
BlockStat;0;  24;  40; 8; 8;BT_Depth;4
BlockStat;0;  24;  40; 8; 8;MT_Depth;3
BlockStat;0;  24;  40; 8; 8;ChromaQPAdj;0
BlockStat;0;  24;  40; 8; 8;QP;29
BlockStat;0;  24;  40; 8; 8;SplitSeries;5310497
BlockStat;0;  24;  40; 8; 8;PredMode;1
BlockStat;0;  24;  40; 8; 8;Luma_IntraMode;21
BlockStat;0;  24;  40; 8; 8;MultiRefIdx;0
BlockStat;0;  24;  40; 8; 8;Cbf_Y;1
BlockStat;0;  24;  40; 8; 8;TransformSkipFlag_Y;2
BlockStat;0;   0;  48;16; 8;Depth;5
BlockStat;0;   0;  48;16; 8;QT_Depth;2
BlockStat;0;   0;  48;16; 8;BT_Depth;3
BlockStat;0;   0;  48;16; 8;MT_Depth;3
BlockStat;0;   0;  48;16; 8;ChromaQPAdj;0
BlockStat;0;   0;  48;16; 8;QP;29
BlockStat;0;   0;  48;16; 8;SplitSeries;3213345
BlockStat;0;   0;  48;16; 8;PredMode;1
BlockStat;0;   0;  48;16; 8;Luma_IntraMode;0
BlockStat;0;   0;  48;16; 8;MultiRefIdx;0
BlockStat;0;   0;  48;16; 8;Cbf_Y;1
BlockStat;0;   0;  48;16; 8;TransformSkipFlag_Y;0
BlockStat;0;  16;  48;16; 8;Depth;5
BlockStat;0;  16;  48;16; 8;QT_Depth;2
BlockStat;0;  16;  48;16; 8;BT_Depth;3
BlockStat;0;  16;  48;16; 8;MT_Depth;3
BlockStat;0;  16;  48;16; 8;ChromaQPAdj;0
BlockStat;0;  16;  48;16; 8;QP;29
BlockStat;0;  16;  48;16; 8;SplitSeries;3213345
BlockStat;0;  16;  48;16; 8;PredMode;1
BlockStat;0;  16;  48;16; 8;Luma_IntraMode;49
BlockStat;0;  16;  48;16; 8;MultiRefIdx;0
BlockStat;0;  16;  48;16; 8;Cbf_Y;1
BlockStat;0;  16;  48;16; 8;TransformSkipFlag_Y;0
BlockStat;0;   0;  56; 8; 8;Depth;5
BlockStat;0;   0;  56; 8; 8;QT_Depth;2
BlockStat;0;   0;  56; 8; 8;BT_Depth;4
BlockStat;0;   0;  56; 8; 8;MT_Depth;3
BlockStat;0;   0;  56; 8; 8;ChromaQPAdj;0
BlockStat;0;   0;  56; 8; 8;QP;29
BlockStat;0;   0;  56; 8; 8;SplitSeries;5310497
BlockStat;0;   0;  56; 8; 8;PredMode;1
BlockStat;0;   0;  56; 8; 8;Luma_IntraMode;0
BlockStat;0;   0;  56; 8; 8;MultiRefIdx;0
BlockStat;0;   0;  56; 8; 8;Cbf_Y;1
BlockStat;0;   0;  56; 8; 8;TransformSkipFlag_Y;0
BlockStat;0;   8;  56;16; 8;Depth;5
BlockStat;0;   8;  56;16; 8;QT_Depth;2
BlockStat;0;   8;  56;16; 8;BT_Depth;3
BlockStat;0;   8;  56;16; 8;MT_Depth;3
BlockStat;0;   8;  56;16; 8;ChromaQPAdj;0
BlockStat;0;   8;  56;16; 8;QP;29
BlockStat;0;   8;  56;16; 8;SplitSeries;5310497
BlockStat;0;   8;  56;16; 8;PredMode;1
BlockStat;0;   8;  56;16; 8;Luma_IntraMode;49
BlockStat;0;   8;  56;16; 8;MultiRefIdx;0
BlockStat;0;   8;  56;16; 2;Cbf_Y;0
BlockStat;0;   8;  56;16; 2;TransformSkipFlag_Y;0
BlockStat;0;   8;  58;16; 2;Cbf_Y;2
BlockStat;0;   8;  58;16; 2;TransformSkipFlag_Y;0
BlockStat;0;   8;  60;16; 2;Cbf_Y;2
BlockStat;0;   8;  60;16; 2;TransformSkipFlag_Y;0
BlockStat;0;   8;  62;16; 2;Cbf_Y;2
BlockStat;0;   8;  62;16; 2;TransformSkipFlag_Y;0
BlockStat;0;  24;  56; 8; 8;Depth;5
BlockStat;0;  24;  56; 8; 8;QT_Depth;2
BlockStat;0;  24;  56; 8; 8;BT_Depth;4
BlockStat;0;  24;  56; 8; 8;MT_Depth;3
BlockStat;0;  24;  56; 8; 8;ChromaQPAdj;0
BlockStat;0;  24;  56; 8; 8;QP;29
BlockStat;0;  24;  56; 8; 8;SplitSeries;5310497
BlockStat;0;  24;  56; 8; 8;PredMode;1
BlockStat;0;  24;  56; 8; 8;Luma_IntraMode;49
BlockStat;0;  24;  56; 8; 8;MultiRefIdx;1
BlockStat;0;  24;  56; 8; 8;Cbf_Y;1
BlockStat;0;  24;  56; 8; 8;TransformSkipFlag_Y;0
BlockStat;0;  32;  32; 4;16;Depth;4
BlockStat;0;  32;  32; 4;16;QT_Depth;3
BlockStat;0;  32;  32; 4;16;BT_Depth;2
BlockStat;0;  32;  32; 4;16;MT_Depth;1
BlockStat;0;  32;  32; 4;16;ChromaQPAdj;0
BlockStat;0;  32;  32; 4;16;QP;29
BlockStat;0;  32;  32; 4;16;SplitSeries;164897
BlockStat;0;  32;  32; 4;16;PredMode;1
BlockStat;0;  32;  32; 4;16;Luma_IntraMode;21
BlockStat;0;  32;  32; 4;16;MultiRefIdx;0
BlockStat;0;  32;  32; 4;16;Cbf_Y;1
BlockStat;0;  32;  32; 4;16;TransformSkipFlag_Y;0
BlockStat;0;  36;  32; 4; 8;Depth;6
BlockStat;0;  36;  32; 4; 8;QT_Depth;3
BlockStat;0;  36;  32; 4; 8;BT_Depth;3
BlockStat;0;  36;  32; 4; 8;MT_Depth;3
BlockStat;0;  36;  32; 4; 8;ChromaQPAdj;0
BlockStat;0;  36;  32; 4; 8;QP;29
BlockStat;0;  36;  32; 4; 8;SplitSeries;102925345
BlockStat;0;  36;  32; 4; 8;PredMode;1
BlockStat;0;  36;  32; 4; 8;Luma_IntraMode;21
BlockStat;0;  36;  32; 4; 8;MultiRefIdx;3
BlockStat;0;  36;  32; 4; 8;Cbf_Y;1
BlockStat;0;  36;  32; 4; 8;TransformSkipFlag_Y;1
BlockStat;0;  40;  32; 4; 8;Depth;6
BlockStat;0;  40;  32; 4; 8;QT_Depth;3
BlockStat;0;  40;  32; 4; 8;BT_Depth;3
BlockStat;0;  40;  32; 4; 8;MT_Depth;3
BlockStat;0;  40;  32; 4; 8;ChromaQPAdj;0
BlockStat;0;  40;  32; 4; 8;QP;29
BlockStat;0;  40;  32; 4; 8;SplitSeries;102925345
BlockStat;0;  40;  32; 4; 8;PredMode;1
BlockStat;0;  40;  32; 4; 8;Luma_IntraMode;1
BlockStat;0;  40;  32; 4; 8;MultiRefIdx;0
BlockStat;0;  40;  32; 4; 8;Cbf_Y;1
BlockStat;0;  40;  32; 4; 8;TransformSkipFlag_Y;0
BlockStat;0;  36;  40; 4; 8;Depth;6
BlockStat;0;  36;  40; 4; 8;QT_Depth;3
BlockStat;0;  36;  40; 4; 8;BT_Depth;3
BlockStat;0;  36;  40; 4; 8;MT_Depth;3
BlockStat;0;  36;  40; 4; 8;ChromaQPAdj;0
BlockStat;0;  36;  40; 4; 8;QP;29
BlockStat;0;  36;  40; 4; 8;SplitSeries;102925345
BlockStat;0;  36;  40; 4; 8;PredMode;1
BlockStat;0;  36;  40; 4; 8;Luma_IntraMode;21
BlockStat;0;  36;  40; 4; 8;MultiRefIdx;0
BlockStat;0;  36;  40; 4; 8;Cbf_Y;1
BlockStat;0;  36;  40; 4; 8;TransformSkipFlag_Y;2
BlockStat;0;  40;  40; 4; 8;Depth;6
BlockStat;0;  40;  40; 4; 8;QT_Depth;3
BlockStat;0;  40;  40; 4; 8;BT_Depth;3
BlockStat;0;  40;  40; 4; 8;MT_Depth;3
BlockStat;0;  40;  40; 4; 8;ChromaQPAdj;0
BlockStat;0;  40;  40; 4; 8;QP;29
BlockStat;0;  40;  40; 4; 8;SplitSeries;102925345
BlockStat;0;  40;  40; 4; 8;PredMode;1
BlockStat;0;  40;  40; 4; 8;Luma_IntraMode;0
BlockStat;0;  40;  40; 4; 8;MultiRefIdx;0
BlockStat;0;  40;  40; 4; 8;Cbf_Y;1
BlockStat;0;  40;  40; 4; 8;TransformSkipFlag_Y;0
BlockStat;0;  44;  32; 4;16;Depth;4
BlockStat;0;  44;  32; 4;16;QT_Depth;3
BlockStat;0;  44;  32; 4;16;BT_Depth;2
BlockStat;0;  44;  32; 4;16;MT_Depth;1
BlockStat;0;  44;  32; 4;16;ChromaQPAdj;0
BlockStat;0;  44;  32; 4;16;QP;29
BlockStat;0;  44;  32; 4;16;SplitSeries;164897
BlockStat;0;  44;  32; 4;16;PredMode;1
